,period,region,technology,cost
8935,2070,OAS,Motorcycle (50-250cc),0.15567471054635298
8936,2080,OAS,Motorcycle (50-250cc),0.15947715400247303
8937,2080,OAS,Motorcycle (50-250cc),0.170929576609638
8938,2090,OAS,Motorcycle (50-250cc),0.158244332380288
8939,2090,OAS,Motorcycle (50-250cc),0.171060625986328
8940,2100,OAS,Motorcycle (50-250cc),0.15764685952276503
8941,2100,OAS,Motorcycle (50-250cc),0.171152209508324
8942,1990,OAS,Motorcycle (>250cc),0.152656785592186
8943,1990,OAS,Motorcycle (>250cc),0.149830340206471
8944,2005,OAS,Motorcycle (>250cc),0.15212141669813098
8945,2005,OAS,Motorcycle (>250cc),0.14953757146851598
8946,2010,OAS,Motorcycle (>250cc),0.152791702647272
8947,2010,OAS,Motorcycle (>250cc),0.157009456877034
8948,2015,OAS,Motorcycle (>250cc),0.15843593801305403
8949,2015,OAS,Motorcycle (>250cc),0.16384678465321698
8950,2020,OAS,Motorcycle (>250cc),0.16408017337883699
8951,2020,OAS,Motorcycle (>250cc),0.17068411242940001
8952,2025,OAS,Motorcycle (>250cc),0.169724408744619
8953,2025,OAS,Motorcycle (>250cc),0.17752144020558303
8954,2030,OAS,Motorcycle (>250cc),0.175368644110401
8955,2030,OAS,Motorcycle (>250cc),0.184358767981766
8956,2035,OAS,Motorcycle (>250cc),0.18101287947618303
8957,2035,OAS,Motorcycle (>250cc),0.191196095757949
8958,2040,OAS,Motorcycle (>250cc),0.18665711484196498
8959,2040,OAS,Motorcycle (>250cc),0.19803342353413197
8960,2045,OAS,Motorcycle (>250cc),0.19230135020774697
8961,2045,OAS,Motorcycle (>250cc),0.204870751310315
8962,2050,OAS,Motorcycle (>250cc),0.19794558557353
8963,2050,OAS,Motorcycle (>250cc),0.21170807908649802
8964,2055,OAS,Motorcycle (>250cc),0.203589820939312
8965,2055,OAS,Motorcycle (>250cc),0.21854540686268104
8966,2060,OAS,Motorcycle (>250cc),0.20923405630509398
8967,2060,OAS,Motorcycle (>250cc),0.225382734638864
8968,2070,OAS,Motorcycle (>250cc),0.220522527036658
8969,2070,OAS,Motorcycle (>250cc),0.23905739019123004
8970,2080,OAS,Motorcycle (>250cc),0.23181099776822303
8971,2080,OAS,Motorcycle (>250cc),0.252732045743596
8972,2090,OAS,Motorcycle (>250cc),0.229665153040601
8973,2090,OAS,Motorcycle (>250cc),0.251886133256061
8974,2100,OAS,Motorcycle (>250cc),0.228080365182545
8975,2100,OAS,Motorcycle (>250cc),0.250891020742079
8976,1990,OAS,Passenger Rail_tmp_vehicletype,0.0110875454497588
8977,1990,OAS,Passenger Rail_tmp_vehicletype,0.0120391004775286
8978,2005,OAS,Passenger Rail_tmp_vehicletype,0.0116156029319515
8979,2005,OAS,Passenger Rail_tmp_vehicletype,0.0126725562606556
8980,2010,OAS,Passenger Rail_tmp_vehicletype,0.0114031001554601
8981,2010,OAS,Passenger Rail_tmp_vehicletype,0.0124177414836018
8982,2015,OAS,Passenger Rail_tmp_vehicletype,0.0249956834782109
8983,2015,OAS,Passenger Rail_tmp_vehicletype,0.0349282995179579
8984,2020,OAS,Passenger Rail_tmp_vehicletype,0.0385882668009616
8985,2020,OAS,Passenger Rail_tmp_vehicletype,0.057438857552314
8986,2025,OAS,Passenger Rail_tmp_vehicletype,0.0521808501237124
8987,2025,OAS,Passenger Rail_tmp_vehicletype,0.0799494155866701
8988,2030,OAS,Passenger Rail_tmp_vehicletype,0.0657734334464631
8989,2030,OAS,Passenger Rail_tmp_vehicletype,0.102459973621026
8990,2035,OAS,Passenger Rail_tmp_vehicletype,0.0793660167692139
8991,2035,OAS,Passenger Rail_tmp_vehicletype,0.124970531655382
8992,2040,OAS,Passenger Rail_tmp_vehicletype,0.0929586000919646
8993,2040,OAS,Passenger Rail_tmp_vehicletype,0.147481089689738
8994,2045,OAS,Passenger Rail_tmp_vehicletype,0.10655118341471499
8995,2045,OAS,Passenger Rail_tmp_vehicletype,0.16999164772409497
8996,2050,OAS,Passenger Rail_tmp_vehicletype,0.120143766737466
8997,2050,OAS,Passenger Rail_tmp_vehicletype,0.19250220575845103
8998,2055,OAS,Passenger Rail_tmp_vehicletype,0.133736350060217
8999,2055,OAS,Passenger Rail_tmp_vehicletype,0.215012763792807
9000,2060,OAS,Passenger Rail_tmp_vehicletype,0.147328933382968
9001,2060,OAS,Passenger Rail_tmp_vehicletype,0.237523321827163
9002,2070,OAS,Passenger Rail_tmp_vehicletype,0.174514100028469
9003,2070,OAS,Passenger Rail_tmp_vehicletype,0.282544437895875
9004,2080,OAS,Passenger Rail_tmp_vehicletype,0.201699266673971
9005,2080,OAS,Passenger Rail_tmp_vehicletype,0.327565553964587
9006,2090,OAS,Passenger Rail_tmp_vehicletype,0.201586334987434
9007,2090,OAS,Passenger Rail_tmp_vehicletype,0.327443768507854
9008,2100,OAS,Passenger Rail_tmp_vehicletype,0.201166715289347
9009,2100,OAS,Passenger Rail_tmp_vehicletype,0.326818541271818
9010,1990,OAS,Subcompact Car,0.181287413277298
9011,1990,OAS,Subcompact Car,0.35186239281710796
9012,1990,OAS,Subcompact Car,0.0766668752160384
9013,1990,OAS,Subcompact Car,0.0642473325131173
9014,1990,OAS,Subcompact Car,0.0699768369387924
9015,2005,OAS,Subcompact Car,0.183494821486087
9016,2005,OAS,Subcompact Car,0.35532589616451293
9017,2005,OAS,Subcompact Car,0.0788411199591534
9018,2005,OAS,Subcompact Car,0.0660690352190553
9019,2005,OAS,Subcompact Car,0.0719250240970163
9020,2010,OAS,Subcompact Car,0.160334342988143
9021,2010,OAS,Subcompact Car,0.271638007190677
9022,2010,OAS,Subcompact Car,0.0784363904213763
9023,2010,OAS,Subcompact Car,0.067365381386359
9024,2010,OAS,Subcompact Car,0.0732916837702836
9025,2015,OAS,Subcompact Car,0.16329111838068697
9026,2015,OAS,Subcompact Car,0.27109689818442495
9027,2015,OAS,Subcompact Car,0.0870362310481259
9028,2015,OAS,Subcompact Car,0.0760288953633457
9029,2015,OAS,Subcompact Car,0.0812995797278165
9030,2020,OAS,Subcompact Car,0.166247893773232
9031,2020,OAS,Subcompact Car,0.270555789178172
9032,2020,OAS,Subcompact Car,0.0956360716748754
9033,2020,OAS,Subcompact Car,0.0846924093403325
9034,2020,OAS,Subcompact Car,0.0893074756853495
9035,2025,OAS,Subcompact Car,0.169204669165776
9036,2025,OAS,Subcompact Car,0.27001468017192004
9037,2025,OAS,Subcompact Car,0.10423591230162499
9038,2025,OAS,Subcompact Car,0.0933559233173192
9039,2025,OAS,Subcompact Car,0.0973153716428824
9040,2030,OAS,Subcompact Car,0.17216144455832097
9041,2030,OAS,Subcompact Car,0.269473571165667
9042,2030,OAS,Subcompact Car,0.112835752928375
9043,2030,OAS,Subcompact Car,0.10201943729430599
9044,2030,OAS,Subcompact Car,0.105323267600415
9045,2035,OAS,Subcompact Car,0.175118219950865
9046,2035,OAS,Subcompact Car,0.26893246215941397
9047,2035,OAS,Subcompact Car,0.12143559355512401
9048,2035,OAS,Subcompact Car,0.11068295127129302
9049,2035,OAS,Subcompact Car,0.113331163557948
9050,2040,OAS,Subcompact Car,0.17807499534341
9051,2040,OAS,Subcompact Car,0.268391353153162
9052,2040,OAS,Subcompact Car,0.130035434181874
9053,2040,OAS,Subcompact Car,0.11934646524827901
9054,2040,OAS,Subcompact Car,0.12133905951548099
9055,2045,OAS,Subcompact Car,0.18103177073595397
9056,2045,OAS,Subcompact Car,0.267850244146909
9057,2045,OAS,Subcompact Car,0.138635274808623
9058,2045,OAS,Subcompact Car,0.128009979225266
9059,2045,OAS,Subcompact Car,0.129346955473014
9060,2050,OAS,Subcompact Car,0.183988546128499
9061,2050,OAS,Subcompact Car,0.26730913514065696
9062,2050,OAS,Subcompact Car,0.14723511543537302
9063,2050,OAS,Subcompact Car,0.136673493202253
9064,2050,OAS,Subcompact Car,0.137354851430547
9065,2055,OAS,Subcompact Car,0.18694532152104298
9066,2055,OAS,Subcompact Car,0.266768026134404
9067,2055,OAS,Subcompact Car,0.155834956062122
9068,2055,OAS,Subcompact Car,0.14533700717924
9069,2055,OAS,Subcompact Car,0.14536274738808
9070,2060,OAS,Subcompact Car,0.189902096913588
9071,2060,OAS,Subcompact Car,0.266226917128152
9072,2060,OAS,Subcompact Car,0.16443479668887198
9073,2060,OAS,Subcompact Car,0.15400052115622598
9074,2060,OAS,Subcompact Car,0.153370643345613
9075,2070,OAS,Subcompact Car,0.195815647698677
9076,2070,OAS,Subcompact Car,0.26514469911564603
9077,2070,OAS,Subcompact Car,0.181634477942371
9078,2070,OAS,Subcompact Car,0.17132754911019998
9079,2070,OAS,Subcompact Car,0.169386435260679
9080,2080,OAS,Subcompact Car,0.20172919848376603
9081,2080,OAS,Subcompact Car,0.264062481103141
9082,2080,OAS,Subcompact Car,0.19883415919587002
9083,2080,OAS,Subcompact Car,0.188654577064173
9084,2080,OAS,Subcompact Car,0.185402227175745
9085,2090,OAS,Subcompact Car,0.19988194175320997
9086,2090,OAS,Subcompact Car,0.263634166351734
9087,2090,OAS,Subcompact Car,0.197910175330472
9088,2090,OAS,Subcompact Car,0.188629784145042
9089,2090,OAS,Subcompact Car,0.18484704903378502
9090,2100,OAS,Subcompact Car,0.198962610422466
9091,2100,OAS,Subcompact Car,0.263541072731813
9092,2100,OAS,Subcompact Car,0.19743309176753898
9093,2100,OAS,Subcompact Car,0.188604679703209
9094,2100,OAS,Subcompact Car,0.18451493031129698
9095,1990,OAS,Truck (0-3.5t),0.6627019520748821
9096,1990,OAS,Truck (0-3.5t),0.745539696084242
9097,1990,OAS,Truck (0-3.5t),0.39747175722844896
9098,1990,OAS,Truck (0-3.5t),0.522775740984595
9099,2005,OAS,Truck (0-3.5t),0.673296143308498
9100,2005,OAS,Truck (0-3.5t),0.75745816122206
9101,2005,OAS,Truck (0-3.5t),0.40344158598962204
9102,2005,OAS,Truck (0-3.5t),0.53062725158757
9103,2010,OAS,Truck (0-3.5t),0.6610069645346041
9104,2010,OAS,Truck (0-3.5t),0.7436328351014301
9105,2010,OAS,Truck (0-3.5t),0.396440855159628
9106,2010,OAS,Truck (0-3.5t),0.518012654420824
9107,2015,OAS,Truck (0-3.5t),0.677024074177678
9108,2015,OAS,Truck (0-3.5t),0.7537480968468728
9109,2015,OAS,Truck (0-3.5t),0.431355544043772
9110,2015,OAS,Truck (0-3.5t),0.5591929286689029
9111,2020,OAS,Truck (0-3.5t),0.6930411838207521
9112,2020,OAS,Truck (0-3.5t),0.7638633585923159
9113,2020,OAS,Truck (0-3.5t),0.46627023292791503
9114,2020,OAS,Truck (0-3.5t),0.6003732029169829
9115,2025,OAS,Truck (0-3.5t),0.709058293463825
9116,2025,OAS,Truck (0-3.5t),0.7739786203377591
9117,2025,OAS,Truck (0-3.5t),0.501184921812058
9118,2025,OAS,Truck (0-3.5t),0.641553477165062
9119,2030,OAS,Truck (0-3.5t),0.7250754031068991
9120,2030,OAS,Truck (0-3.5t),0.7840938820832031
9121,2030,OAS,Truck (0-3.5t),0.536099610696202
9122,2030,OAS,Truck (0-3.5t),0.6827337514131421
9123,2035,OAS,Truck (0-3.5t),0.7410925127499731
9124,2035,OAS,Truck (0-3.5t),0.7942091438286459
9125,2035,OAS,Truck (0-3.5t),0.571014299580345
9126,2035,OAS,Truck (0-3.5t),0.723914025661221
9127,2040,OAS,Truck (0-3.5t),0.7571096223930459
9128,2040,OAS,Truck (0-3.5t),0.8043244055740891
9129,2040,OAS,Truck (0-3.5t),0.605928988464489
9130,2040,OAS,Truck (0-3.5t),0.7650942999093001
9131,2045,OAS,Truck (0-3.5t),0.77312673203612
9132,2045,OAS,Truck (0-3.5t),0.8144396673195329
9133,2045,OAS,Truck (0-3.5t),0.640843677348632
9134,2045,OAS,Truck (0-3.5t),0.80627457415738
9135,2050,OAS,Truck (0-3.5t),0.7891438416791942
9136,2050,OAS,Truck (0-3.5t),0.824554929064976
9137,2050,OAS,Truck (0-3.5t),0.675758366232775
9138,2050,OAS,Truck (0-3.5t),0.847454848405459
9139,2055,OAS,Truck (0-3.5t),0.8051609513222671
9140,2055,OAS,Truck (0-3.5t),0.834670190810419
9141,2055,OAS,Truck (0-3.5t),0.7106730551169191
9142,2055,OAS,Truck (0-3.5t),0.8886351226535391
9143,2060,OAS,Truck (0-3.5t),0.8211780609653409
9144,2060,OAS,Truck (0-3.5t),0.844785452555863
9145,2060,OAS,Truck (0-3.5t),0.7455877440010621
9146,2060,OAS,Truck (0-3.5t),0.929815396901618
9147,2070,OAS,Truck (0-3.5t),0.853212280251488
9148,2070,OAS,Truck (0-3.5t),0.8650159760467491
9149,2070,OAS,Truck (0-3.5t),0.8154171217693491
9150,2070,OAS,Truck (0-3.5t),1.01217594539778
9151,2080,OAS,Truck (0-3.5t),0.885246499537636
9152,2080,OAS,Truck (0-3.5t),0.885246499537636
9153,2080,OAS,Truck (0-3.5t),0.885246499537636
9154,2080,OAS,Truck (0-3.5t),1.09453649389394
9155,2090,OAS,Truck (0-3.5t),0.8792447376061391
9156,2090,OAS,Truck (0-3.5t),0.8792447376061391
9157,2090,OAS,Truck (0-3.5t),0.8792447376061391
9158,2090,OAS,Truck (0-3.5t),1.08711400967022
9159,2100,OAS,Truck (0-3.5t),0.8749409423515161
9160,2100,OAS,Truck (0-3.5t),0.8749409423515161
9161,2100,OAS,Truck (0-3.5t),0.8749409423515161
9162,2100,OAS,Truck (0-3.5t),1.08179171986663
9163,1990,OAS,Truck (18t),0.0770288410884951
9164,1990,OAS,Truck (18t),0.08665744622455701
9165,1990,OAS,Truck (18t),0.0481430256803094
9166,1990,OAS,Truck (18t),0.0633199626642852
9167,2005,OAS,Truck (18t),0.0780432435845524
9168,2005,OAS,Truck (18t),0.0877986490326215
9169,2005,OAS,Truck (18t),0.0487770272403453
9170,2005,OAS,Truck (18t),0.0641537803714436
9171,2010,OAS,Truck (18t),0.076818365448784
9172,2010,OAS,Truck (18t),0.0864206611298819
9173,2010,OAS,Truck (18t),0.04801147840549
9174,2010,OAS,Truck (18t),0.06273396989308401
9175,2015,OAS,Truck (18t),0.0783536690870533
9176,2015,OAS,Truck (18t),0.0872700865052157
9177,2015,OAS,Truck (18t),0.05160441683256599
9178,2015,OAS,Truck (18t),0.0669354866614422
9179,2020,OAS,Truck (18t),0.0798889727253226
9180,2020,OAS,Truck (18t),0.0881195118805495
9181,2020,OAS,Truck (18t),0.0551973552596421
9182,2020,OAS,Truck (18t),0.0711370034298004
9183,2025,OAS,Truck (18t),0.0814242763635919
9184,2025,OAS,Truck (18t),0.0889689372558832
9185,2025,OAS,Truck (18t),0.0587902936867181
9186,2025,OAS,Truck (18t),0.0753385201981587
9187,2030,OAS,Truck (18t),0.0829595800018613
9188,2030,OAS,Truck (18t),0.089818362631217
9189,2030,OAS,Truck (18t),0.0623832321137941
9190,2030,OAS,Truck (18t),0.0795400369665169
9191,2035,OAS,Truck (18t),0.0844948836401306
9192,2035,OAS,Truck (18t),0.0906677880065507
9193,2035,OAS,Truck (18t),0.0659761705408702
9194,2035,OAS,Truck (18t),0.0837415537348751
9195,2040,OAS,Truck (18t),0.0860301872783999
9196,2040,OAS,Truck (18t),0.0915172133818845
9197,2040,OAS,Truck (18t),0.0695691089679462
9198,2040,OAS,Truck (18t),0.0879430705032333
9199,2045,OAS,Truck (18t),0.0875654909166693
9200,2045,OAS,Truck (18t),0.0923666387572182
9201,2045,OAS,Truck (18t),0.0731620473950223
9202,2045,OAS,Truck (18t),0.0921445872715915
9203,2050,OAS,Truck (18t),0.0891007945549386
9204,2050,OAS,Truck (18t),0.09321606413255198
9205,2050,OAS,Truck (18t),0.0767549858220983
9206,2050,OAS,Truck (18t),0.0963461040399497
9207,2055,OAS,Truck (18t),0.0906360981932079
9208,2055,OAS,Truck (18t),0.0940654895078858
9209,2055,OAS,Truck (18t),0.0803479242491743
9210,2055,OAS,Truck (18t),0.10054762080830801
9211,2060,OAS,Truck (18t),0.0921714018314773
9212,2060,OAS,Truck (18t),0.0949149148832195
9213,2060,OAS,Truck (18t),0.0839408626762504
9214,2060,OAS,Truck (18t),0.10474913757666601
9215,2070,OAS,Truck (18t),0.0952420091080159
9216,2070,OAS,Truck (18t),0.0966137656338871
9217,2070,OAS,Truck (18t),0.0911267395304025
9218,2070,OAS,Truck (18t),0.11315217111338301
9219,2080,OAS,Truck (18t),0.0983126163845546
9220,2080,OAS,Truck (18t),0.0983126163845546
9221,2080,OAS,Truck (18t),0.0983126163845546
9222,2080,OAS,Truck (18t),0.121555204650099
9223,2090,OAS,Truck (18t),0.0974014397312239
9224,2090,OAS,Truck (18t),0.0974014397312239
9225,2090,OAS,Truck (18t),0.0974014397312239
9226,2090,OAS,Truck (18t),0.120428851601949
9227,2100,OAS,Truck (18t),0.0966907855009083
9228,2100,OAS,Truck (18t),0.0966907855009083
9229,2100,OAS,Truck (18t),0.0966907855009083
9230,2100,OAS,Truck (18t),0.11955029710714599
9231,1990,OAS,Truck (26t),0.0965294310117337
9232,1990,OAS,Truck (26t),0.1085956098882
9233,1990,OAS,Truck (26t),0.0603308943823336
9234,1990,OAS,Truck (26t),0.0793509478236964
9235,2005,OAS,Truck (26t),0.0960869065644271
9236,2005,OAS,Truck (26t),0.10809776988498102
9237,2005,OAS,Truck (26t),0.060054316602767
9238,2005,OAS,Truck (26t),0.0789872210023517
9239,2010,OAS,Truck (26t),0.0955183582859035
9240,2010,OAS,Truck (26t),0.10745815307164099
9241,2010,OAS,Truck (26t),0.0596989739286897
9242,2010,OAS,Truck (26t),0.0779975492134562
9243,2015,OAS,Truck (26t),0.0944567817664838
9244,2015,OAS,Truck (26t),0.105543734067526
9245,2015,OAS,Truck (26t),0.0611959248633567
9246,2015,OAS,Truck (26t),0.0795494773312086
9247,2020,OAS,Truck (26t),0.0933952052470641
9248,2020,OAS,Truck (26t),0.103629315063411
9249,2020,OAS,Truck (26t),0.0626928757980237
9250,2020,OAS,Truck (26t),0.081101405448961
9251,2025,OAS,Truck (26t),0.0923336287276444
9252,2025,OAS,Truck (26t),0.10171489605929598
9253,2025,OAS,Truck (26t),0.0641898267326907
9254,2025,OAS,Truck (26t),0.0826533335667133
9255,2030,OAS,Truck (26t),0.0912720522082247
9256,2030,OAS,Truck (26t),0.0998004770551804
9257,2030,OAS,Truck (26t),0.0656867776673577
9258,2030,OAS,Truck (26t),0.0842052616844657
9259,2035,OAS,Truck (26t),0.09021047568880498
9260,2035,OAS,Truck (26t),0.0978860580510651
9261,2035,OAS,Truck (26t),0.0671837286020247
9262,2035,OAS,Truck (26t),0.0857571898022181
9263,2040,OAS,Truck (26t),0.0891488991693853
9264,2040,OAS,Truck (26t),0.0959716390469498
9265,2040,OAS,Truck (26t),0.0686806795366917
9266,2040,OAS,Truck (26t),0.0873091179199705
9267,2045,OAS,Truck (26t),0.0880873226499656
9268,2045,OAS,Truck (26t),0.0940572200428345
9269,2045,OAS,Truck (26t),0.0701776304713586
9270,2045,OAS,Truck (26t),0.0888610460377228
9271,2050,OAS,Truck (26t),0.0870257461305459
9272,2050,OAS,Truck (26t),0.0921428010387192
9273,2050,OAS,Truck (26t),0.0716745814060256
9274,2050,OAS,Truck (26t),0.0904129741554752
9275,2055,OAS,Truck (26t),0.0859641696111262
9276,2055,OAS,Truck (26t),0.09022838203460401
9277,2055,OAS,Truck (26t),0.0731715323406926
9278,2055,OAS,Truck (26t),0.0919649022732276
9279,2060,OAS,Truck (26t),0.0849025930917064
9280,2060,OAS,Truck (26t),0.0883139630304887
9281,2060,OAS,Truck (26t),0.0746684832753596
9282,2060,OAS,Truck (26t),0.0935168303909799
9283,2070,OAS,Truck (26t),0.082779440052867
9284,2070,OAS,Truck (26t),0.0844851250222581
9285,2070,OAS,Truck (26t),0.0776623851446936
9286,2070,OAS,Truck (26t),0.0966206866264847
9287,2080,OAS,Truck (26t),0.0806562870140276
9288,2080,OAS,Truck (26t),0.0806562870140276
9289,2080,OAS,Truck (26t),0.0806562870140276
9290,2080,OAS,Truck (26t),0.0997245428619894
9291,2090,OAS,Truck (26t),0.0805935863546289
9292,2090,OAS,Truck (26t),0.0805935863546289
9293,2090,OAS,Truck (26t),0.0805935863546289
9294,2090,OAS,Truck (26t),0.0996467481981699
9295,2100,OAS,Truck (26t),0.0805854700012299
9296,2100,OAS,Truck (26t),0.0805854700012299
9297,2100,OAS,Truck (26t),0.0805854700012299
9298,2100,OAS,Truck (26t),0.0996365755369552
9299,1990,OAS,Truck (40t),0.0444699888432171
9300,1990,OAS,Truck (40t),0.0500287374486193
9301,1990,OAS,Truck (40t),0.0277937430270107
9302,1990,OAS,Truck (40t),0.0365559988371756
9303,2005,OAS,Truck (40t),0.0441055179053925
9304,2005,OAS,Truck (40t),0.0496187076435665
9305,2005,OAS,Truck (40t),0.0275659486908703
9306,2005,OAS,Truck (40t),0.0362564213137806
9307,2010,OAS,Truck (40t),0.0436277865938529
9308,2010,OAS,Truck (40t),0.0490812599180845
9309,2010,OAS,Truck (40t),0.0272673666211581
9310,2010,OAS,Truck (40t),0.0356250971855388
9311,2015,OAS,Truck (40t),0.043954094127679
9312,2015,OAS,Truck (40t),0.0490180336430369
9313,2015,OAS,Truck (40t),0.0287622755816052
9314,2015,OAS,Truck (40t),0.0373368370600213
9315,2020,OAS,Truck (40t),0.0442804016615051
9316,2020,OAS,Truck (40t),0.0489548073679894
9317,2020,OAS,Truck (40t),0.0302571845420524
9318,2020,OAS,Truck (40t),0.0390485769345038
9319,2025,OAS,Truck (40t),0.0446067091953313
9320,2025,OAS,Truck (40t),0.0488915810929418
9321,2025,OAS,Truck (40t),0.0317520935024996
9322,2025,OAS,Truck (40t),0.0407603168089864
9323,2030,OAS,Truck (40t),0.0449330167291574
9324,2030,OAS,Truck (40t),0.0488283548178943
9325,2030,OAS,Truck (40t),0.0332470024629468
9326,2030,OAS,Truck (40t),0.0424720566834689
9327,2035,OAS,Truck (40t),0.0452593242629835
9328,2035,OAS,Truck (40t),0.0487651285428467
9329,2035,OAS,Truck (40t),0.034741911423393994
9330,2035,OAS,Truck (40t),0.0441837965579514
9331,2040,OAS,Truck (40t),0.0455856317968097
9332,2040,OAS,Truck (40t),0.0487019022677991
9333,2040,OAS,Truck (40t),0.0362368203838412
9334,2040,OAS,Truck (40t),0.0458955364324339
9335,2045,OAS,Truck (40t),0.0459119393306358
9336,2045,OAS,Truck (40t),0.0486386759927516
9337,2045,OAS,Truck (40t),0.0377317293442884
9338,2045,OAS,Truck (40t),0.0476072763069164
9339,2050,OAS,Truck (40t),0.0462382468644619
9340,2050,OAS,Truck (40t),0.048575449717704
9341,2050,OAS,Truck (40t),0.0392266383047356
9342,2050,OAS,Truck (40t),0.0493190161813989
9343,2055,OAS,Truck (40t),0.046564554398287994
9344,2055,OAS,Truck (40t),0.0485122234426565
9345,2055,OAS,Truck (40t),0.0407215472651827
9346,2055,OAS,Truck (40t),0.0510307560558814
9347,2060,OAS,Truck (40t),0.0468908619321142
9348,2060,OAS,Truck (40t),0.0484489971676089
9349,2060,OAS,Truck (40t),0.0422164562256299
9350,2060,OAS,Truck (40t),0.0527424959303639
9351,2070,OAS,Truck (40t),0.0475434769997664
9352,2070,OAS,Truck (40t),0.0483225446175138
9353,2070,OAS,Truck (40t),0.0452062741465243
9354,2070,OAS,Truck (40t),0.056165975679329
9355,2080,OAS,Truck (40t),0.0481960920674187
9356,2080,OAS,Truck (40t),0.0481960920674187
9357,2080,OAS,Truck (40t),0.0481960920674187
9358,2080,OAS,Truck (40t),0.05958945542829401
9359,2090,OAS,Truck (40t),0.0482986226885058
9360,2090,OAS,Truck (40t),0.0482986226885058
9361,2090,OAS,Truck (40t),0.0482986226885058
9362,2090,OAS,Truck (40t),0.0597162185259697
9363,2100,OAS,Truck (40t),0.0483756547010727
9364,2100,OAS,Truck (40t),0.0483756547010727
9365,2100,OAS,Truck (40t),0.0483756547010727
9366,2100,OAS,Truck (40t),0.0598114565745297
9367,1990,OAS,Truck (7.5t),0.14229642594167902
9368,1990,OAS,Truck (7.5t),0.160083479184389
9369,1990,OAS,Truck (7.5t),0.0889352662135496
9370,1990,OAS,Truck (7.5t),0.11697194425804801
9371,2005,OAS,Truck (7.5t),0.14391274101713902
9372,2005,OAS,Truck (7.5t),0.161901833644281
9373,2005,OAS,Truck (7.5t),0.0899454631357119
9374,2005,OAS,Truck (7.5t),0.11830050733034699
9375,2010,OAS,Truck (7.5t),0.14171690612979698
9376,2010,OAS,Truck (7.5t),0.159431519396022
9377,2010,OAS,Truck (7.5t),0.0885730663311231
9378,2010,OAS,Truck (7.5t),0.11573435206660901
9379,2015,OAS,Truck (7.5t),0.140235041256177
9380,2015,OAS,Truck (7.5t),0.156684325003386
9381,2015,OAS,Truck (7.5t),0.0908871900145512
9382,2015,OAS,Truck (7.5t),0.118151256609945
9383,2020,OAS,Truck (7.5t),0.138753176382557
9384,2020,OAS,Truck (7.5t),0.15393713061074898
9385,2020,OAS,Truck (7.5t),0.0932013136979792
9386,2020,OAS,Truck (7.5t),0.12056816115328099
9387,2025,OAS,Truck (7.5t),0.13727131150893698
9388,2025,OAS,Truck (7.5t),0.151189936218113
9389,2025,OAS,Truck (7.5t),0.0955154373814072
9390,2025,OAS,Truck (7.5t),0.12298506569661802
9391,2030,OAS,Truck (7.5t),0.13578944663531697
9392,2030,OAS,Truck (7.5t),0.148442741825477
9393,2030,OAS,Truck (7.5t),0.0978295610648353
9394,2030,OAS,Truck (7.5t),0.125401970239954
9395,2035,OAS,Truck (7.5t),0.134307581761697
9396,2035,OAS,Truck (7.5t),0.145695547432841
9397,2035,OAS,Truck (7.5t),0.100143684748263
9398,2035,OAS,Truck (7.5t),0.12781887478329
9399,2040,OAS,Truck (7.5t),0.13282571688807598
9400,2040,OAS,Truck (7.5t),0.14294835304020498
9401,2040,OAS,Truck (7.5t),0.10245780843169099
9402,2040,OAS,Truck (7.5t),0.130235779326626
9403,2045,OAS,Truck (7.5t),0.131343852014456
9404,2045,OAS,Truck (7.5t),0.14020115864756902
9405,2045,OAS,Truck (7.5t),0.10477193211511901
9406,2045,OAS,Truck (7.5t),0.13265268386996198
9407,2050,OAS,Truck (7.5t),0.129861987140836
9408,2050,OAS,Truck (7.5t),0.137453964254932
9409,2050,OAS,Truck (7.5t),0.10708605579854699
9410,2050,OAS,Truck (7.5t),0.135069588413298
9411,2055,OAS,Truck (7.5t),0.12838012226721598
9412,2055,OAS,Truck (7.5t),0.134706769862296
9413,2055,OAS,Truck (7.5t),0.109400179481975
9414,2055,OAS,Truck (7.5t),0.137486492956634
9415,2060,OAS,Truck (7.5t),0.12689825739359598
9416,2060,OAS,Truck (7.5t),0.13195957546966
9417,2060,OAS,Truck (7.5t),0.11171430316540301
9418,2060,OAS,Truck (7.5t),0.13990339749997102
9419,2070,OAS,Truck (7.5t),0.123934527646356
9420,2070,OAS,Truck (7.5t),0.126465186684388
9421,2070,OAS,Truck (7.5t),0.116342550532259
9422,2070,OAS,Truck (7.5t),0.14473720658664302
9423,2080,OAS,Truck (7.5t),0.120970797899116
9424,2080,OAS,Truck (7.5t),0.120970797899116
9425,2080,OAS,Truck (7.5t),0.120970797899116
9426,2080,OAS,Truck (7.5t),0.14957101567331502
9427,2090,OAS,Truck (7.5t),0.12039312460172198
9428,2090,OAS,Truck (7.5t),0.12039312460172198
9429,2090,OAS,Truck (7.5t),0.12039312460172198
9430,2090,OAS,Truck (7.5t),0.148856254318844
9431,2100,OAS,Truck (7.5t),0.12011061810818902
9432,2100,OAS,Truck (7.5t),0.12011061810818902
9433,2100,OAS,Truck (7.5t),0.12011061810818902
9434,2100,OAS,Truck (7.5t),0.148506696401573
9435,1990,OAS,Van,0.23731969535426398
9436,1990,OAS,Van,0.33045839386111303
9437,1990,OAS,Van,0.21965361994076002
